enroll_id,course_id,username,engagement
11924,course-v1:TsinghuaX+30240184+2015_T2,1086262,0
11927,course-v1:TsinghuaX+30240184+2015_T2,477937,0
11929,course-v1:TsinghuaX+30240184+2015_T2,80845,0
11930,course-v1:TsinghuaX+30240184+2015_T2,1439953,0
11931,course-v1:TsinghuaX+30240184+2015_T2,227042,0
11933,course-v1:TsinghuaX+30240184+2015_T2,948802,0
11934,course-v1:TsinghuaX+30240184+2015_T2,1101031,0
11936,course-v1:TsinghuaX+30240184+2015_T2,1441377,0
11937,course-v1:TsinghuaX+30240184+2015_T2,777383,0
11940,course-v1:TsinghuaX+30240184+2015_T2,14339,0
11941,course-v1:TsinghuaX+30240184+2015_T2,246003,0
11947,course-v1:TsinghuaX+30240184+2015_T2,1133382,0
11948,course-v1:TsinghuaX+30240184+2015_T2,160448,0
11949,course-v1:TsinghuaX+30240184+2015_T2,1042139,0
11951,course-v1:TsinghuaX+30240184+2015_T2,311593,0
11953,course-v1:TsinghuaX+30240184+2015_T2,1530123,0
11955,course-v1:TsinghuaX+30240184+2015_T2,1135861,0
11960,course-v1:TsinghuaX+30240184+2015_T2,712191,0
11962,course-v1:TsinghuaX+30240184+2015_T2,239308,0
11963,course-v1:TsinghuaX+30240184+2015_T2,1015067,0
11964,course-v1:TsinghuaX+30240184+2015_T2,1371556,0
11965,course-v1:TsinghuaX+30240184+2015_T2,231153,0
11968,course-v1:TsinghuaX+30240184+2015_T2,206,0
11970,course-v1:TsinghuaX+30240184+2015_T2,1493412,0
11972,course-v1:TsinghuaX+30240184+2015_T2,593150,0
11973,course-v1:TsinghuaX+30240184+2015_T2,669531,0
11974,course-v1:TsinghuaX+30240184+2015_T2,1199469,0
11975,course-v1:TsinghuaX+30240184+2015_T2,1097234,0
11976,course-v1:TsinghuaX+30240184+2015_T2,1204419,0
11977,course-v1:TsinghuaX+30240184+2015_T2,201206,0
11979,course-v1:TsinghuaX+30240184+2015_T2,1072211,0
11980,course-v1:TsinghuaX+30240184+2015_T2,406815,0
11982,course-v1:TsinghuaX+30240184+2015_T2,405311,0
11984,course-v1:TsinghuaX+30240184+2015_T2,377615,0
11985,course-v1:TsinghuaX+30240184+2015_T2,244729,0
11986,course-v1:TsinghuaX+30240184+2015_T2,567065,0
11987,course-v1:TsinghuaX+30240184+2015_T2,275711,0
11988,course-v1:TsinghuaX+30240184+2015_T2,900161,0
11992,course-v1:TsinghuaX+30240184+2015_T2,246762,0
11998,course-v1:TsinghuaX+30240184+2015_T2,1441620,0
11999,course-v1:TsinghuaX+30240184+2015_T2,648453,0
12001,course-v1:TsinghuaX+30240184+2015_T2,644743,0
12002,course-v1:TsinghuaX+30240184+2015_T2,380088,0
12006,course-v1:TsinghuaX+30240184+2015_T2,78348,0
12010,course-v1:TsinghuaX+30240184+2015_T2,458193,0
12012,course-v1:TsinghuaX+30240184+2015_T2,1080386,0
12014,course-v1:TsinghuaX+30240184+2015_T2,1103371,0
12015,course-v1:TsinghuaX+30240184+2015_T2,1186221,0
12016,course-v1:TsinghuaX+30240184+2015_T2,28219,0
12017,course-v1:TsinghuaX+30240184+2015_T2,1555926,0
12018,course-v1:TsinghuaX+30240184+2015_T2,26670,0
12019,course-v1:TsinghuaX+30240184+2015_T2,463552,0
12021,course-v1:TsinghuaX+30240184+2015_T2,1100445,0
12022,course-v1:TsinghuaX+30240184+2015_T2,154831,0
12024,course-v1:TsinghuaX+30240184+2015_T2,477888,0
12026,course-v1:TsinghuaX+30240184+2015_T2,505322,1
12027,course-v1:TsinghuaX+30240184+2015_T2,15836,0
12028,course-v1:TsinghuaX+30240184+2015_T2,1111429,0
12029,course-v1:TsinghuaX+30240184+2015_T2,1092929,0
12030,course-v1:TsinghuaX+30240184+2015_T2,354692,0
12031,course-v1:TsinghuaX+30240184+2015_T2,813877,0
12032,course-v1:TsinghuaX+30240184+2015_T2,127508,0
12033,course-v1:TsinghuaX+30240184+2015_T2,1458843,0
12034,course-v1:TsinghuaX+30240184+2015_T2,79982,0
12036,course-v1:TsinghuaX+30240184+2015_T2,1440367,0
12038,course-v1:TsinghuaX+30240184+2015_T2,505616,0
12039,course-v1:TsinghuaX+30240184+2015_T2,348243,0
12040,course-v1:TsinghuaX+30240184+2015_T2,86857,0
12043,course-v1:TsinghuaX+30240184+2015_T2,597399,0
12044,course-v1:TsinghuaX+30240184+2015_T2,409796,0
12045,course-v1:TsinghuaX+30240184+2015_T2,379,0
12046,course-v1:TsinghuaX+30240184+2015_T2,586462,0
12047,course-v1:TsinghuaX+30240184+2015_T2,1507677,0
12049,course-v1:TsinghuaX+30240184+2015_T2,629689,0
12050,course-v1:TsinghuaX+30240184+2015_T2,1091780,0
12051,course-v1:TsinghuaX+30240184+2015_T2,491129,0
12052,course-v1:TsinghuaX+30240184+2015_T2,274874,0
12053,course-v1:TsinghuaX+30240184+2015_T2,1436086,0
12057,course-v1:TsinghuaX+30240184+2015_T2,1090782,0
12059,course-v1:TsinghuaX+30240184+2015_T2,516862,0
12060,course-v1:TsinghuaX+30240184+2015_T2,560455,0
12061,course-v1:TsinghuaX+30240184+2015_T2,1071050,0
12063,course-v1:TsinghuaX+30240184+2015_T2,36008,0
12064,course-v1:TsinghuaX+30240184+2015_T2,474974,0
12065,course-v1:TsinghuaX+30240184+2015_T2,566209,0
12066,course-v1:TsinghuaX+30240184+2015_T2,704021,0
12067,course-v1:TsinghuaX+30240184+2015_T2,590378,0
12070,course-v1:TsinghuaX+30240184+2015_T2,517626,0
12072,course-v1:TsinghuaX+30240184+2015_T2,1459264,0
12073,course-v1:TsinghuaX+30240184+2015_T2,136351,0
12074,course-v1:TsinghuaX+30240184+2015_T2,287612,0
12077,course-v1:TsinghuaX+30240184+2015_T2,446339,0
12079,course-v1:TsinghuaX+30240184+2015_T2,1097304,0
12082,course-v1:TsinghuaX+30240184+2015_T2,1019004,0
12083,course-v1:TsinghuaX+30240184+2015_T2,502694,0
12084,course-v1:TsinghuaX+30240184+2015_T2,393651,0
12085,course-v1:TsinghuaX+30240184+2015_T2,509189,0
12086,course-v1:TsinghuaX+30240184+2015_T2,1070722,0
12088,course-v1:TsinghuaX+30240184+2015_T2,585003,0
12090,course-v1:TsinghuaX+30240184+2015_T2,624225,0
12091,course-v1:TsinghuaX+30240184+2015_T2,1075118,0
12093,course-v1:TsinghuaX+30240184+2015_T2,681693,0
12096,course-v1:TsinghuaX+30240184+2015_T2,1537702,0
12097,course-v1:TsinghuaX+30240184+2015_T2,1482294,0
12098,course-v1:TsinghuaX+30240184+2015_T2,716523,0
12100,course-v1:TsinghuaX+30240184+2015_T2,499227,0
12101,course-v1:TsinghuaX+30240184+2015_T2,1102277,0
12104,course-v1:TsinghuaX+30240184+2015_T2,726037,0
12106,course-v1:TsinghuaX+30240184+2015_T2,287719,0
12107,course-v1:TsinghuaX+30240184+2015_T2,1141331,0
12110,course-v1:TsinghuaX+30240184+2015_T2,1473715,0
12112,course-v1:TsinghuaX+30240184+2015_T2,363318,0
12113,course-v1:TsinghuaX+30240184+2015_T2,1036556,0
12114,course-v1:TsinghuaX+30240184+2015_T2,336013,0
12115,course-v1:TsinghuaX+30240184+2015_T2,343343,0
12117,course-v1:TsinghuaX+30240184+2015_T2,587189,0
12120,course-v1:TsinghuaX+30240184+2015_T2,1086906,0
12122,course-v1:TsinghuaX+30240184+2015_T2,64594,0
12123,course-v1:TsinghuaX+30240184+2015_T2,1086743,0
12124,course-v1:TsinghuaX+30240184+2015_T2,543392,0
12126,course-v1:TsinghuaX+30240184+2015_T2,1252091,0
12127,course-v1:TsinghuaX+30240184+2015_T2,587724,0
12128,course-v1:TsinghuaX+30240184+2015_T2,451416,0
12130,course-v1:TsinghuaX+30240184+2015_T2,1439263,0
12132,course-v1:TsinghuaX+30240184+2015_T2,676260,0
12133,course-v1:TsinghuaX+30240184+2015_T2,724526,0
12135,course-v1:TsinghuaX+30240184+2015_T2,1196030,1
12136,course-v1:TsinghuaX+30240184+2015_T2,344949,0
12137,course-v1:TsinghuaX+30240184+2015_T2,1440032,0
12138,course-v1:TsinghuaX+30240184+2015_T2,496067,0
12140,course-v1:TsinghuaX+30240184+2015_T2,1487964,0
12141,course-v1:TsinghuaX+30240184+2015_T2,442931,0
12142,course-v1:TsinghuaX+30240184+2015_T2,1198744,0
12143,course-v1:TsinghuaX+30240184+2015_T2,92816,0
12145,course-v1:TsinghuaX+30240184+2015_T2,312661,0
12146,course-v1:TsinghuaX+30240184+2015_T2,1530330,0
12148,course-v1:TsinghuaX+30240184+2015_T2,1110693,0
12149,course-v1:TsinghuaX+30240184+2015_T2,1102312,0
12150,course-v1:TsinghuaX+30240184+2015_T2,1082455,0
12152,course-v1:TsinghuaX+30240184+2015_T2,1046933,0
12153,course-v1:TsinghuaX+30240184+2015_T2,504678,0
12154,course-v1:TsinghuaX+30240184+2015_T2,348263,0
12155,course-v1:TsinghuaX+30240184+2015_T2,1523456,0
12156,course-v1:TsinghuaX+30240184+2015_T2,448047,0
12157,course-v1:TsinghuaX+30240184+2015_T2,505674,0
12158,course-v1:TsinghuaX+30240184+2015_T2,65903,0
12159,course-v1:TsinghuaX+30240184+2015_T2,424340,0
12160,course-v1:TsinghuaX+30240184+2015_T2,817857,0
12161,course-v1:TsinghuaX+30240184+2015_T2,1066653,0
12163,course-v1:TsinghuaX+30240184+2015_T2,240419,0
12167,course-v1:TsinghuaX+30240184+2015_T2,1376647,0
12169,course-v1:TsinghuaX+30240184+2015_T2,509790,0
12170,course-v1:TsinghuaX+30240184+2015_T2,1473272,0
12172,course-v1:TsinghuaX+30240184+2015_T2,722787,0
12174,course-v1:TsinghuaX+30240184+2015_T2,1011107,0
12175,course-v1:TsinghuaX+30240184+2015_T2,1368385,0
12178,course-v1:TsinghuaX+30240184+2015_T2,1460955,0
12179,course-v1:TsinghuaX+30240184+2015_T2,1112445,0
12180,course-v1:TsinghuaX+30240184+2015_T2,443242,0
12181,course-v1:TsinghuaX+30240184+2015_T2,315522,0
12182,course-v1:TsinghuaX+30240184+2015_T2,1111188,0
12186,course-v1:TsinghuaX+30240184+2015_T2,1132833,0
12187,course-v1:TsinghuaX+30240184+2015_T2,565256,0
12188,course-v1:TsinghuaX+30240184+2015_T2,570248,0
12190,course-v1:TsinghuaX+30240184+2015_T2,718805,0
12192,course-v1:TsinghuaX+30240184+2015_T2,542636,0
12193,course-v1:TsinghuaX+30240184+2015_T2,1200617,0
12194,course-v1:TsinghuaX+30240184+2015_T2,652978,0
12197,course-v1:TsinghuaX+30240184+2015_T2,374520,0
12198,course-v1:TsinghuaX+30240184+2015_T2,733818,0
12200,course-v1:TsinghuaX+30240184+2015_T2,725339,0
12202,course-v1:TsinghuaX+30240184+2015_T2,23765,0
12204,course-v1:TsinghuaX+30240184+2015_T2,17989,0
12207,course-v1:TsinghuaX+30240184+2015_T2,279751,0
12210,course-v1:TsinghuaX+30240184+2015_T2,1133485,0
12213,course-v1:TsinghuaX+30240184+2015_T2,32559,0
12214,course-v1:TsinghuaX+30240184+2015_T2,687112,0
12215,course-v1:TsinghuaX+30240184+2015_T2,708814,0
12224,course-v1:TsinghuaX+30240184+2015_T2,155770,0
12225,course-v1:TsinghuaX+30240184+2015_T2,1527506,0
12228,course-v1:TsinghuaX+30240184+2015_T2,1088585,0
12229,course-v1:TsinghuaX+30240184+2015_T2,536493,0
12230,course-v1:TsinghuaX+30240184+2015_T2,664685,0
12231,course-v1:TsinghuaX+30240184+2015_T2,1135655,0
12232,course-v1:TsinghuaX+30240184+2015_T2,1534394,0
12233,course-v1:TsinghuaX+30240184+2015_T2,391980,0
12235,course-v1:TsinghuaX+30240184+2015_T2,1013970,0
12236,course-v1:TsinghuaX+30240184+2015_T2,93468,0
12237,course-v1:TsinghuaX+30240184+2015_T2,1367013,0
12238,course-v1:TsinghuaX+30240184+2015_T2,97500,0
12240,course-v1:TsinghuaX+30240184+2015_T2,758136,0
12241,course-v1:TsinghuaX+30240184+2015_T2,581704,0
12242,course-v1:TsinghuaX+30240184+2015_T2,1109870,0
12243,course-v1:TsinghuaX+30240184+2015_T2,41281,0
12244,course-v1:TsinghuaX+30240184+2015_T2,700019,0
12246,course-v1:TsinghuaX+30240184+2015_T2,1157613,0
12248,course-v1:TsinghuaX+30240184+2015_T2,1087611,0
12249,course-v1:TsinghuaX+30240184+2015_T2,523989,0
12252,course-v1:TsinghuaX+30240184+2015_T2,626180,0
12253,course-v1:TsinghuaX+30240184+2015_T2,1062943,0
12254,course-v1:TsinghuaX+30240184+2015_T2,269620,0
12255,course-v1:TsinghuaX+30240184+2015_T2,757157,0
12258,course-v1:TsinghuaX+30240184+2015_T2,478022,0
12260,course-v1:TsinghuaX+30240184+2015_T2,757483,0
12262,course-v1:TsinghuaX+30240184+2015_T2,1156885,0
12265,course-v1:TsinghuaX+30240184+2015_T2,726666,0
12266,course-v1:TsinghuaX+30240184+2015_T2,252007,0
12268,course-v1:TsinghuaX+30240184+2015_T2,685010,0
12269,course-v1:TsinghuaX+30240184+2015_T2,151313,0
12272,course-v1:TsinghuaX+30240184+2015_T2,724507,0
12273,course-v1:TsinghuaX+30240184+2015_T2,70770,0
12274,course-v1:TsinghuaX+30240184+2015_T2,1533847,0
12275,course-v1:TsinghuaX+30240184+2015_T2,1461139,0
12276,course-v1:TsinghuaX+30240184+2015_T2,483725,0
12278,course-v1:TsinghuaX+30240184+2015_T2,1046333,0
12279,course-v1:TsinghuaX+30240184+2015_T2,1015906,0
12280,course-v1:TsinghuaX+30240184+2015_T2,172445,0
12281,course-v1:TsinghuaX+30240184+2015_T2,1074416,0
12284,course-v1:TsinghuaX+30240184+2015_T2,1100405,0
12289,course-v1:TsinghuaX+30240184+2015_T2,1509363,0
12293,course-v1:TsinghuaX+30240184+2015_T2,279927,0
12294,course-v1:TsinghuaX+30240184+2015_T2,276101,0
12300,course-v1:TsinghuaX+30240184+2015_T2,1093297,0
12302,course-v1:TsinghuaX+30240184+2015_T2,10443,0
12304,course-v1:TsinghuaX+30240184+2015_T2,107674,0
12305,course-v1:TsinghuaX+30240184+2015_T2,579249,0
12307,course-v1:TsinghuaX+30240184+2015_T2,1509589,0
12309,course-v1:TsinghuaX+30240184+2015_T2,158509,0
12311,course-v1:TsinghuaX+30240184+2015_T2,741775,0
12312,course-v1:TsinghuaX+30240184+2015_T2,649287,0
12315,course-v1:TsinghuaX+30240184+2015_T2,1507182,0
12316,course-v1:TsinghuaX+30240184+2015_T2,633656,0
12317,course-v1:TsinghuaX+30240184+2015_T2,1096245,0
12319,course-v1:TsinghuaX+30240184+2015_T2,742209,0
12322,course-v1:TsinghuaX+30240184+2015_T2,330867,0
12326,course-v1:TsinghuaX+30240184+2015_T2,207150,0
12328,course-v1:TsinghuaX+30240184+2015_T2,495475,0
12330,course-v1:TsinghuaX+30240184+2015_T2,1439318,0
12331,course-v1:TsinghuaX+30240184+2015_T2,375414,0
12333,course-v1:TsinghuaX+30240184+2015_T2,1017353,0
12334,course-v1:TsinghuaX+30240184+2015_T2,725358,0
12335,course-v1:TsinghuaX+30240184+2015_T2,1535112,0
12336,course-v1:TsinghuaX+30240184+2015_T2,1066881,0
12338,course-v1:TsinghuaX+30240184+2015_T2,457993,0
12339,course-v1:TsinghuaX+30240184+2015_T2,729860,0
12340,course-v1:TsinghuaX+30240184+2015_T2,737065,0
12342,course-v1:TsinghuaX+30240184+2015_T2,552117,0
12343,course-v1:TsinghuaX+30240184+2015_T2,1098216,0
12345,course-v1:TsinghuaX+30240184+2015_T2,231420,0
12346,course-v1:TsinghuaX+30240184+2015_T2,643589,0
12347,course-v1:TsinghuaX+30240184+2015_T2,35,0
12348,course-v1:TsinghuaX+30240184+2015_T2,520544,0
12349,course-v1:TsinghuaX+30240184+2015_T2,172122,0
12350,course-v1:TsinghuaX+30240184+2015_T2,239413,0
12352,course-v1:TsinghuaX+30240184+2015_T2,671490,0
12353,course-v1:TsinghuaX+30240184+2015_T2,283057,0
12354,course-v1:TsinghuaX+30240184+2015_T2,244960,0
12355,course-v1:TsinghuaX+30240184+2015_T2,1099292,0
12356,course-v1:TsinghuaX+30240184+2015_T2,335157,0
12357,course-v1:TsinghuaX+30240184+2015_T2,1493309,0
12358,course-v1:TsinghuaX+30240184+2015_T2,709289,0
12364,course-v1:TsinghuaX+30240184+2015_T2,708232,0
12366,course-v1:TsinghuaX+30240184+2015_T2,580490,0
12370,course-v1:TsinghuaX+30240184+2015_T2,575891,0
12371,course-v1:TsinghuaX+30240184+2015_T2,551114,0
12372,course-v1:TsinghuaX+30240184+2015_T2,1547065,0
12374,course-v1:TsinghuaX+30240184+2015_T2,94183,0
12375,course-v1:TsinghuaX+30240184+2015_T2,116641,0
12379,course-v1:TsinghuaX+30240184+2015_T2,753677,0
12381,course-v1:TsinghuaX+30240184+2015_T2,1020072,0
12382,course-v1:TsinghuaX+30240184+2015_T2,693982,0
12383,course-v1:TsinghuaX+30240184+2015_T2,1520323,0
12387,course-v1:TsinghuaX+30240184+2015_T2,387222,0
12389,course-v1:TsinghuaX+30240184+2015_T2,1076355,0
12391,course-v1:TsinghuaX+30240184+2015_T2,739778,0
12397,course-v1:TsinghuaX+30240184+2015_T2,664188,0
12398,course-v1:TsinghuaX+30240184+2015_T2,33005,0
12399,course-v1:TsinghuaX+30240184+2015_T2,1460247,0
12400,course-v1:TsinghuaX+30240184+2015_T2,86555,0
12402,course-v1:TsinghuaX+30240184+2015_T2,26923,0
12403,course-v1:TsinghuaX+30240184+2015_T2,731163,0
12404,course-v1:TsinghuaX+30240184+2015_T2,1369761,0
12405,course-v1:TsinghuaX+30240184+2015_T2,1064731,0
12408,course-v1:TsinghuaX+30240184+2015_T2,40605,0
12410,course-v1:TsinghuaX+30240184+2015_T2,1114333,0
12411,course-v1:TsinghuaX+30240184+2015_T2,106829,0
12413,course-v1:TsinghuaX+30240184+2015_T2,178047,0
12417,course-v1:TsinghuaX+30240184+2015_T2,18116,0
12421,course-v1:TsinghuaX+30240184+2015_T2,343686,0
12424,course-v1:TsinghuaX+30240184+2015_T2,644327,0
12425,course-v1:TsinghuaX+30240184+2015_T2,1474990,0
12426,course-v1:TsinghuaX+30240184+2015_T2,1084318,0
12428,course-v1:TsinghuaX+30240184+2015_T2,355013,0
12429,course-v1:TsinghuaX+30240184+2015_T2,652115,0
12430,course-v1:TsinghuaX+30240184+2015_T2,1365330,0
12431,course-v1:TsinghuaX+30240184+2015_T2,453275,0
12433,course-v1:TsinghuaX+30240184+2015_T2,292914,0
12434,course-v1:TsinghuaX+30240184+2015_T2,456683,0
12435,course-v1:TsinghuaX+30240184+2015_T2,161899,0
12438,course-v1:TsinghuaX+30240184+2015_T2,362298,0
12448,course-v1:TsinghuaX+30240184+2015_T2,2656,0
12450,course-v1:TsinghuaX+30240184+2015_T2,1510873,0
12452,course-v1:TsinghuaX+30240184+2015_T2,1572537,0
12457,course-v1:TsinghuaX+30240184+2015_T2,1520178,0
12458,course-v1:TsinghuaX+30240184+2015_T2,717485,0
12459,course-v1:TsinghuaX+30240184+2015_T2,551915,0
12460,course-v1:TsinghuaX+30240184+2015_T2,1467516,0
12461,course-v1:TsinghuaX+30240184+2015_T2,1467514,0
12464,course-v1:TsinghuaX+30240184+2015_T2,750263,0
12466,course-v1:TsinghuaX+30240184+2015_T2,1230172,0
12467,course-v1:TsinghuaX+30240184+2015_T2,37938,0
12468,course-v1:TsinghuaX+30240184+2015_T2,1554952,0
12469,course-v1:TsinghuaX+30240184+2015_T2,1187078,0
12471,course-v1:TsinghuaX+30240184+2015_T2,517393,0
12472,course-v1:TsinghuaX+30240184+2015_T2,1522990,0
12474,course-v1:TsinghuaX+30240184+2015_T2,1459950,0
12476,course-v1:TsinghuaX+30240184+2015_T2,688381,0
12478,course-v1:TsinghuaX+30240184+2015_T2,1439662,0
12479,course-v1:TsinghuaX+30240184+2015_T2,635973,0
12482,course-v1:TsinghuaX+30240184+2015_T2,523316,0
12485,course-v1:TsinghuaX+30240184+2015_T2,92443,0
12486,course-v1:TsinghuaX+30240184+2015_T2,1513011,0
12487,course-v1:TsinghuaX+30240184+2015_T2,430422,0
12488,course-v1:TsinghuaX+30240184+2015_T2,792329,0
12490,course-v1:TsinghuaX+30240184+2015_T2,1227249,0
12492,course-v1:TsinghuaX+30240184+2015_T2,1103705,0
12493,course-v1:TsinghuaX+30240184+2015_T2,319816,0
12494,course-v1:TsinghuaX+30240184+2015_T2,406388,0
12497,course-v1:TsinghuaX+30240184+2015_T2,706355,0
12498,course-v1:TsinghuaX+30240184+2015_T2,872554,0
12499,course-v1:TsinghuaX+30240184+2015_T2,43713,0
12500,course-v1:TsinghuaX+30240184+2015_T2,1041537,0
12501,course-v1:TsinghuaX+30240184+2015_T2,684590,0
12503,course-v1:TsinghuaX+30240184+2015_T2,755618,0
12504,course-v1:TsinghuaX+30240184+2015_T2,705955,0
12505,course-v1:TsinghuaX+30240184+2015_T2,1572637,0
12507,course-v1:TsinghuaX+30240184+2015_T2,141954,0
12508,course-v1:TsinghuaX+30240184+2015_T2,570592,0
12509,course-v1:TsinghuaX+30240184+2015_T2,304157,0
12510,course-v1:TsinghuaX+30240184+2015_T2,1048312,0
12513,course-v1:TsinghuaX+30240184+2015_T2,158564,0
12514,course-v1:TsinghuaX+30240184+2015_T2,7877,0
12515,course-v1:TsinghuaX+30240184+2015_T2,1532145,0
12520,course-v1:TsinghuaX+30240184+2015_T2,392763,0
12521,course-v1:TsinghuaX+30240184+2015_T2,125986,0
12523,course-v1:TsinghuaX+30240184+2015_T2,99053,0
12524,course-v1:TsinghuaX+30240184+2015_T2,470780,0
12525,course-v1:TsinghuaX+30240184+2015_T2,1011572,0
12526,course-v1:TsinghuaX+30240184+2015_T2,1057212,0
12527,course-v1:TsinghuaX+30240184+2015_T2,10426,0
12528,course-v1:TsinghuaX+30240184+2015_T2,71259,0
12529,course-v1:TsinghuaX+30240184+2015_T2,650266,0
12531,course-v1:TsinghuaX+30240184+2015_T2,473071,0
12533,course-v1:TsinghuaX+30240184+2015_T2,40195,0
12534,course-v1:TsinghuaX+30240184+2015_T2,718984,0
12535,course-v1:TsinghuaX+30240184+2015_T2,656738,0
12536,course-v1:TsinghuaX+30240184+2015_T2,615878,0
12537,course-v1:TsinghuaX+30240184+2015_T2,233388,0
12540,course-v1:TsinghuaX+30240184+2015_T2,734207,0
12541,course-v1:TsinghuaX+30240184+2015_T2,1107938,0
12542,course-v1:TsinghuaX+30240184+2015_T2,604741,0
12545,course-v1:TsinghuaX+30240184+2015_T2,164081,0
12546,course-v1:TsinghuaX+30240184+2015_T2,5422,0
12547,course-v1:TsinghuaX+30240184+2015_T2,179335,0
12548,course-v1:TsinghuaX+30240184+2015_T2,34210,0
12549,course-v1:TsinghuaX+30240184+2015_T2,1369835,0
12550,course-v1:TsinghuaX+30240184+2015_T2,608296,0
12552,course-v1:TsinghuaX+30240184+2015_T2,1443004,0
12553,course-v1:TsinghuaX+30240184+2015_T2,704858,0
12555,course-v1:TsinghuaX+30240184+2015_T2,491572,0
12556,course-v1:TsinghuaX+30240184+2015_T2,677153,0
12557,course-v1:TsinghuaX+30240184+2015_T2,448059,0
12558,course-v1:TsinghuaX+30240184+2015_T2,625576,0
12559,course-v1:TsinghuaX+30240184+2015_T2,303130,0
12561,course-v1:TsinghuaX+30240184+2015_T2,451788,0
12562,course-v1:TsinghuaX+30240184+2015_T2,460266,0
12563,course-v1:TsinghuaX+30240184+2015_T2,949641,0
12564,course-v1:TsinghuaX+30240184+2015_T2,535155,0
12565,course-v1:TsinghuaX+30240184+2015_T2,326154,0
12569,course-v1:TsinghuaX+30240184+2015_T2,560687,0
12570,course-v1:TsinghuaX+30240184+2015_T2,1018102,0
12571,course-v1:TsinghuaX+30240184+2015_T2,96553,0
12572,course-v1:TsinghuaX+30240184+2015_T2,647766,0
12574,course-v1:TsinghuaX+30240184+2015_T2,1471426,0
12575,course-v1:TsinghuaX+30240184+2015_T2,153603,0
12576,course-v1:TsinghuaX+30240184+2015_T2,1050194,0
12577,course-v1:TsinghuaX+30240184+2015_T2,1088109,0
12582,course-v1:TsinghuaX+30240184+2015_T2,15528,0
12583,course-v1:TsinghuaX+30240184+2015_T2,154476,0
12584,course-v1:TsinghuaX+30240184+2015_T2,763534,0
12586,course-v1:TsinghuaX+30240184+2015_T2,114033,0
12588,course-v1:TsinghuaX+30240184+2015_T2,1046578,0
12589,course-v1:TsinghuaX+30240184+2015_T2,57507,0
12590,course-v1:TsinghuaX+30240184+2015_T2,679661,0
12592,course-v1:TsinghuaX+30240184+2015_T2,578159,0
12593,course-v1:TsinghuaX+30240184+2015_T2,1113833,0
12596,course-v1:TsinghuaX+30240184+2015_T2,674167,0
12601,course-v1:TsinghuaX+30240184+2015_T2,715851,0
12606,course-v1:TsinghuaX+30240184+2015_T2,511403,0
12607,course-v1:TsinghuaX+30240184+2015_T2,1435384,0
12608,course-v1:TsinghuaX+30240184+2015_T2,1017485,0
12610,course-v1:TsinghuaX+30240184+2015_T2,689112,0
12611,course-v1:TsinghuaX+30240184+2015_T2,653868,0
12612,course-v1:TsinghuaX+30240184+2015_T2,1460700,0
12613,course-v1:TsinghuaX+30240184+2015_T2,800112,0
12617,course-v1:TsinghuaX+30240184+2015_T2,1517754,0
12619,course-v1:TsinghuaX+30240184+2015_T2,1113642,0
12621,course-v1:TsinghuaX+30240184+2015_T2,60124,0
12622,course-v1:TsinghuaX+30240184+2015_T2,1108602,0
12623,course-v1:TsinghuaX+30240184+2015_T2,1493470,0
12624,course-v1:TsinghuaX+30240184+2015_T2,209367,0
12625,course-v1:TsinghuaX+30240184+2015_T2,1103726,0
12627,course-v1:TsinghuaX+30240184+2015_T2,183457,0
12628,course-v1:TsinghuaX+30240184+2015_T2,1125083,0
12631,course-v1:TsinghuaX+30240184+2015_T2,1485039,0
12633,course-v1:TsinghuaX+30240184+2015_T2,1037605,0
12634,course-v1:TsinghuaX+30240184+2015_T2,374143,0
12635,course-v1:TsinghuaX+30240184+2015_T2,469462,0
12636,course-v1:TsinghuaX+30240184+2015_T2,1490059,0
12644,course-v1:TsinghuaX+30240184+2015_T2,1488879,0
12648,course-v1:TsinghuaX+30240184+2015_T2,254726,0
12649,course-v1:TsinghuaX+30240184+2015_T2,1493344,0
12650,course-v1:TsinghuaX+30240184+2015_T2,594433,0
12653,course-v1:TsinghuaX+30240184+2015_T2,927357,0
12654,course-v1:TsinghuaX+30240184+2015_T2,1522142,0
12655,course-v1:TsinghuaX+30240184+2015_T2,1522148,0
12656,course-v1:TsinghuaX+30240184+2015_T2,510620,0
12660,course-v1:TsinghuaX+30240184+2015_T2,1520816,0
12661,course-v1:TsinghuaX+30240184+2015_T2,662177,0
12662,course-v1:TsinghuaX+30240184+2015_T2,1072322,0
12663,course-v1:TsinghuaX+30240184+2015_T2,1083006,0
12664,course-v1:TsinghuaX+30240184+2015_T2,504540,0
12665,course-v1:TsinghuaX+30240184+2015_T2,585976,0
12666,course-v1:TsinghuaX+30240184+2015_T2,757138,0
12668,course-v1:TsinghuaX+30240184+2015_T2,333344,0
12669,course-v1:TsinghuaX+30240184+2015_T2,459272,0
12672,course-v1:TsinghuaX+30240184+2015_T2,758849,0
12673,course-v1:TsinghuaX+30240184+2015_T2,268704,0
12674,course-v1:TsinghuaX+30240184+2015_T2,1534377,0
12675,course-v1:TsinghuaX+30240184+2015_T2,219142,0
12678,course-v1:TsinghuaX+30240184+2015_T2,1090849,0
12679,course-v1:TsinghuaX+30240184+2015_T2,464901,0
12682,course-v1:TsinghuaX+30240184+2015_T2,1187481,0
12683,course-v1:TsinghuaX+30240184+2015_T2,164753,0
12685,course-v1:TsinghuaX+30240184+2015_T2,94793,0
12686,course-v1:TsinghuaX+30240184+2015_T2,254478,0
